t,x,y,z,d_min
93.004,9.00270658872158,8.957214083185676,4.972977492957072,7.8360
93.02,9.002540124214125,8.956997267221935,4.973019469267047,7.8358
93.04,9.002440692559343,8.956871785628906,4.973049054332483,7.8356
93.052,9.00227641911569,8.956670146666248,4.9731051895248655,7.8354
93.076,9.002147187933272,8.956514780670052,4.973155820931343,7.8353
93.088,9.001986364015538,8.956329447866416,4.973225700785791,7.8351
93.104,9.001890513130052,8.956223801655435,4.973270830151839,7.8350
93.12,9.00173307086886,8.956056403819433,4.973350816299843,7.8348
93.14,9.00164122096367,8.955961297239599,4.973401388353702,7.8347
93.152,9.001491186150798,8.955812675513345,4.973489389062807,7.8346
93.168,9.001403225510257,8.955728958922569,4.9735441107490015,7.8345
93.184,9.001261878807682,8.955596154291454,4.973637878336575,7.8343
93.204,9.001153646376258,8.955495551719771,4.973714647960104,7.8343
93.22,9.001024889128955,8.955377994727682,4.973812148741116,7.8341
93.24,9.000950032903923,8.955312989494097,4.9738713126302,7.8341
93.252,9.000830113294617,8.95521165649864,4.973970626080048,7.8340
93.268,9.000762026196702,8.955154762670285,4.974030439412871,7.8339
93.284,9.000656702522232,8.955065849759064,4.974130252204478,7.8339
93.304,9.000597523565187,8.955015427827595,4.974190101824546,7.8338
